"ST","conference","D1School","Seed","Region"
"2015_1391","a_sun",1,NA,NA
"2015_1392","aec",1,NA,NA
"2015_1393","acc",1,NA,NA
"2015_1394","southland",1,NA,NA
"2015_1395","big_twelve",1,NA,NA
"2015_1396","aac",1,NA,NA
"2015_1397","sec",1,NA,NA
"2015_1398","ovc",1,NA,NA
"2015_1399","ovc",1,NA,NA
"2015_1400","big_twelve",1,11,"Midwest"
"2015_1401","sec",1,NA,NA
"2015_1402","sun_belt",1,NA,NA
"2015_1403","big_twelve",1,NA,NA
"2015_1404","ovc",1,NA,NA
"2015_1405","mac",1,NA,NA
"2015_1406","caa",1,NA,NA
"2015_1407","sun_belt",1,NA,NA
"2015_1408","aac",1,NA,NA
"2015_1409","aac",1,NA,NA
"2015_1410","wac",1,NA,NA
"2015_1411","swac",1,15,"West"
"2015_1412","cusa",1,14,"South"
"2015_1413","big_west",1,NA,NA
"2015_1414","big_west",1,13,"East"
"2015_1415","big_west",1,NA,NA
"2015_1416","aac",1,NA,NA
"2015_1417","pac_twelve",1,11,"South"
"2015_1418","sun_belt",1,NA,NA
"2015_1419","sun_belt",1,NA,NA
"2015_1420","aec",1,NA,NA
"2015_1421","big_south",1,NA,NA
"2015_1422","southern",1,NA,NA
"2015_1423","caa",1,NA,NA
"2015_1424","mwc",1,NA,NA
"2015_1425","pac_twelve",1,NA,NA
"2015_1426","sun_belt",1,NA,NA
"2015_1427","cusa",1,NA,NA
"2015_1428","pac_twelve",1,5,"South"
"2015_1429","mwc",1,NA,NA
"2015_1430","wac",1,NA,NA
"2015_1431","cusa",1,NA,NA
"2015_1433","a_ten",1,7,"West"
"2015_1434","horizon",1,13,"Midwest"
"2015_1435","sec",1,NA,NA
"2015_1436","aec",1,NA,NA
"2015_1437","big_east",1,1,"East"
"2015_1438","acc",1,2,"East"
"2015_1439","acc",1,NA,NA
"2015_1440","southern",1,NA,NA
"2015_1441","southern",1,NA,NA
"2015_1442","summit",1,NA,NA
"2015_1443","cusa",1,NA,NA
"2015_1444","mac",1,NA,NA
"2015_1447","nec",1,NA,NA
"2015_1448","acc",1,NA,NA
"2015_1449","pac_twelve",1,NA,NA
"2015_1450","pac_twelve",1,NA,NA
"2015_1451","big_sky",1,NA,NA
"2015_1452","big_twelve",1,5,"Midwest"
"2015_1453","horizon",1,NA,NA
"2015_1454","horizon",1,NA,NA
"2015_1455","mvc",1,7,"Midwest"
"2015_1456","caa",1,NA,NA
"2015_1457","big_south",1,NA,NA
"2015_1458","big_ten",1,1,"West"
"2015_1459","southern",1,12,"West"
"2015_1460","horizon",1,NA,NA
"2015_1461","mwc",1,12,"East"
"2015_1462","big_east",1,6,"West"
"2015_1463","ivy",1,NA,NA
"2015_1464","horizon",1,NA,NA
"2016_1101","southland",1,NA,NA
"2016_1102","mwc",1,NA,NA
"2016_1103","mac",1,NA,NA
"2016_1104","sec",1,NA,NA
"2016_1105","swac",1,NA,NA
"2016_1106","swac",1,NA,NA
"2016_1107","aec",1,NA,NA
"2016_1108","swac",1,NA,NA
"2016_1110","patriot",1,NA,NA
"2016_1111","sun_belt",1,NA,NA
"2016_1112","pac_twelve",1,6,"South"
"2016_1113","pac_twelve",1,NA,NA
"2016_1114","sun_belt",1,12,"Midwest"
"2016_1115","swac",1,NA,NA
"2016_1116","sec",1,NA,NA
"2016_1117","sun_belt",1,NA,NA
"2016_1119","patriot",1,NA,NA
"2016_1120","sec",1,NA,NA
"2016_1122","ovc",1,16,"South"
"2016_1123","mac",1,NA,NA
"2016_1124","big_twelve",1,5,"West"
"2016_1125","ovc",1,NA,NA
"2016_1126","meac",1,NA,NA
"2016_1127","aec",1,NA,NA
"2016_1129","mwc",1,NA,NA
"2016_1130","acc",1,NA,NA
"2016_1131","patriot",1,NA,NA
"2016_1132","mac",1,NA,NA
"2016_1133","mvc",1,NA,NA
"2016_1135","ivy",1,NA,NA
"2016_1136","nec",1,NA,NA
"2016_1137","patriot",1,NA,NA
"2016_1138","mac",1,14,"South"
"2016_1139","big_east",1,9,"Midwest"
"2016_1140","wcc",1,NA,NA
"2016_1141","mac",1,NA,NA
"2016_1142","big_west",1,NA,NA
"2016_1143","pac_twelve",1,4,"South"
"2016_1144","big_south",1,NA,NA
"2016_1145","maac",1,NA,NA
"2016_1146","southland",1,NA,NA
"2016_1148","nec",1,NA,NA
"2016_1149","big_south",1,NA,NA
"2016_1150","cusa",1,NA,NA
"2016_1151","southern",1,12,"East"
"2016_1152","wac",1,NA,NA
"2016_1153","aac",1,9,"West"
"2016_1154","southern",1,NA,NA
"2016_1155","acc",1,NA,NA
"2016_1156","horizon",1,NA,NA
"2016_1157","big_south",1,NA,NA
"2016_1158","caa",1,NA,NA
"2016_1159","patriot",1,NA,NA
"2016_1160","pac_twelve",1,8,"South"
"2016_1161","mwc",1,NA,NA
"2016_1162","ivy",1,NA,NA
"2016_1163","aac",1,9,"South"
"2016_1164","meac",1,NA,NA
"2016_1165","ivy",1,NA,NA
"2016_1166","big_east",1,NA,NA
"2016_1167","wac",1,15,"West"
"2016_1168","big_west",1,NA,NA
"2016_1169","big_west",1,NA,NA
"2016_1170","big_sky",1,NA,NA
"2016_1171","ivy",1,NA,NA
"2016_1172","a_ten",1,NA,NA
"2016_1173","a_ten",1,7,"Midwest"
"2016_1174","caa",1,NA,NA
"2016_1175","meac",1,NA,NA
"2016_1176","summit",1,NA,NA
"2016_1177","big_east",1,NA,NA
"2016_1178","horizon",1,NA,NA
"2016_1179","mvc",1,NA,NA
"2016_1180","caa",1,NA,NA
"2016_1181","acc",1,4,"West"
"2016_1182","a_ten",1,NA,NA
"2016_1183","ovc",1,NA,NA
"2016_1184","ovc",1,NA,NA
"2016_1185","mac",1,NA,NA
"2016_1186","big_sky",1,NA,NA
"2016_1187","aac",1,NA,NA
"2016_1188","ovc",1,NA,NA
"2016_1189","caa",1,NA,NA
"2016_1190","southern",1,NA,NA
"2016_1191","mvc",1,NA,NA
"2016_1192","nec",1,16,"East"
"2016_1193","maac",1,NA,NA
"2016_1194","cusa",1,NA,NA
"2016_1195","a_sun",1,16,"East"
"2016_1196","sec",1,NA,NA
"2016_1197","meac",1,NA,NA
"2016_1198","cusa",1,NA,NA
"2016_1199","acc",1,NA,NA
"2016_1200","a_ten",1,NA,NA
"2016_1201","mwc",1,14,"Midwest"
"2016_1202","southern",1,NA,NA
"2016_1203","a_ten",1,NA,NA
"2016_1204","sun_belt",1,NA,NA
"2016_1205","big_south",1,NA,NA
"2016_1206","a_ten",1,NA,NA
"2016_1207","big_east",1,NA,NA
"2016_1208","sec",1,NA,NA
"2016_1209","sun_belt",1,NA,NA
"2016_1210","acc",1,NA,NA
"2016_1211","wcc",1,11,"Midwest"
"2016_1212","swac",1,NA,NA
"2016_1213","wac",1,NA,NA
"2016_1214","meac",1,16,"Midwest"
"2016_1216","aec",1,NA,NA
"2016_1217","ivy",1,NA,NA
"2016_1218","big_west",1,13,"South"
"2016_1219","big_south",1,NA,NA
"2016_1220","caa",1,NA,NA
"2016_1221","patriot",1,16,"West"
"2016_1222","aac",1,NA,NA
"2016_1223","southland",1,NA,NA
"2016_1224","meac",1,NA,NA
"2016_1225","big_sky",1,NA,NA
"2016_1226","big_sky",1,NA,NA
"2016_1227","horizon",1,NA,NA
"2016_1228","big_ten",1,NA,NA
"2016_1229","mvc",1,NA,NA
"2016_1230","southland",1,NA,NA
"2016_1231","big_ten",1,5,"East"
"2016_1232","mvc",1,NA,NA
"2016_1233","maac",1,13,"Midwest"
"2016_1234","big_ten",1,7,"South"
"2016_1235","big_twelve",1,4,"Midwest"
"2016_1236","summit",1,NA,NA
"2016_1237","summit",1,NA,NA
"2016_1238","swac",1,NA,NA
"2016_1239","a_sun",1,NA,NA
"2016_1240","ovc",1,NA,NA
"2016_1241","caa",1,NA,NA
"2016_1242","big_twelve",1,1,"South"
"2016_1243","big_twelve",1,NA,NA
"2016_1244","a_sun",1,NA,NA
"2016_1245","mac",1,NA,NA
"2016_1246","sec",1,4,"East"
"2016_1247","a_ten",1,NA,NA
"2016_1248","patriot",1,NA,NA
"2016_1249","southland",1,NA,NA
"2016_1250","patriot",1,NA,NA
"2016_1251","big_south",1,NA,NA
"2016_1252","a_sun",1,NA,NA
"2016_1253","big_west",1,NA,NA
"2016_1254","nec",1,NA,NA
"2016_1255","big_south",1,NA,NA
"2016_1256","cusa",1,NA,NA
"2016_1257","acc",1,NA,NA
"2016_1258","wcc",1,NA,NA
"2016_1259","patriot",1,NA,NA
"2016_1260","mvc",1,NA,NA
"2016_1261","sec",1,NA,NA
"2016_1262","aec",1,NA,NA
"2016_1263","aec",1,NA,NA
"2016_1264","maac",1,NA,NA
"2016_1265","maac",1,NA,NA
"2016_1266","big_east",1,NA,NA
"2016_1267","cusa",1,NA,NA
"2016_1268","big_ten",1,5,"South"
"2016_1269","a_ten",1,NA,NA
"2016_1270","southland",1,NA,NA
"2016_1271","meac",1,NA,NA
"2016_1272","aac",1,NA,NA
"2016_1273","southern",1,NA,NA
"2016_1274","acc",1,3,"South"
"2016_1275","mac",1,NA,NA
"2016_1276","big_ten",1,11,"East"
"2016_1277","big_ten",1,2,"Midwest"
"2016_1278","big_ten",1,NA,NA
"2016_1279","sec",1,NA,NA
"2016_1280","sec",1,NA,NA
"2016_1281","sec",1,NA,NA
"2016_1282","wac",1,NA,NA
"2016_1283","mvc",1,NA,NA
"2016_1284","maac",1,NA,NA
"2016_1285","big_sky",1,NA,NA
"2016_1286","big_sky",1,NA,NA
"2016_1287","ovc",1,NA,NA
"2016_1288","meac",1,NA,NA
"2016_1290","swac",1,NA,NA
"2016_1291","nec",1,NA,NA
"2016_1292","cusa",1,15,"Midwest"
"2016_1293","ovc",1,NA,NA
"2016_1294","big_sky",1,NA,NA
"2016_1295","summit",1,NA,NA
"2016_1296","mac",1,NA,NA
"2016_1297","horizon",0,NA,NA
"2016_1298","patriot",1,NA,NA
"2016_1299","meac",1,NA,NA
"2016_1300","meac",1,NA,NA
"2016_1301","acc",1,NA,NA
"2016_1303","summit",1,NA,NA
"2016_1304","big_ten",1,NA,NA
"2016_1305","mwc",1,NA,NA
"2016_1306","aec",1,NA,NA
"2016_1307","mwc",1,NA,NA
"2016_1308","wac",1,NA,NA
"2016_1309","southland",1,NA,NA
"2016_1310","maac",1,NA,NA
"2016_1311","southland",1,NA,NA
"2016_1312","a_sun",1,NA,NA
"2016_1313","meac",1,NA,NA
"2016_1314","acc",1,1,"East"
"2016_1315","big_sky",1,NA,NA
"2016_1316","a_sun",1,NA,NA
"2016_1317","cusa",1,NA,NA
"2016_1318","caa",1,NA,NA
"2016_1319","big_sky",1,NA,NA
"2016_1320","mvc",1,11,"West"
"2016_1321","big_ten",1,NA,NA
"2016_1322","southland",1,NA,NA
"2016_1323","acc",1,6,"East"
"2016_1324","horizon",1,NA,NA
"2016_1325","mac",1,NA,NA
"2016_1326","big_ten",1,NA,NA
"2016_1328","big_twelve",1,2,"West"
"2016_1329","big_twelve",1,NA,NA
"2016_1330","cusa",1,NA,NA
"2016_1331","summit",1,NA,NA
"2016_1332","pac_twelve",1,1,"West"
"2016_1333","pac_twelve",1,7,"West"
"2016_1334","wcc",1,NA,NA
"2016_1335","ivy",1,NA,NA
"2016_1336","big_ten",1,NA,NA
"2016_1337","wcc",1,NA,NA
"2016_1338","acc",1,10,"East"
"2016_1339","wcc",1,NA,NA
"2016_1340","big_sky",1,NA,NA
"2016_1341","swac",1,NA,NA
"2016_1342","big_south",1,NA,NA
"2016_1343","ivy",1,NA,NA
"2016_1344","big_east",1,9,"East"
"2016_1345","big_ten",1,5,"Midwest"
"2016_1346","maac",1,NA,NA
"2016_1347","big_south",1,NA,NA
"2016_1348","a_ten",1,NA,NA
"2016_1349","cusa",1,NA,NA
"2016_1350","a_ten",1,NA,NA
"2016_1351","maac",1,NA,NA
"2016_1352","nec",1,NA,NA
"2016_1353","big_ten",1,NA,NA
"2016_1354","meac",1,NA,NA
"2016_1355","summit",1,12,"South"
"2016_1356","mvc",1,NA,NA
"2016_1357","nec",1,NA,NA
"2016_1358","southland",1,NA,NA
"2016_1359","southern",1,NA,NA
"2016_1360","wcc",1,NA,NA
"2016_1361","mwc",1,NA,NA
"2016_1362","wcc",1,NA,NA
"2016_1363","mwc",1,NA,NA
"2016_1364","big_west",1,NA,NA
"2016_1365","wcc",1,NA,NA
"2016_1366","meac",1,NA,NA
"2016_1367","a_sun",1,NA,NA
"2016_1368","southland",1,NA,NA
"2016_1369","ovc",1,NA,NA
"2016_1370","wac",1,NA,NA
"2016_1371","big_east",1,6,"Midwest"
"2016_1372","southland",1,14,"East"
"2016_1373","maac",1,NA,NA
"2016_1374","aac",1,NA,NA
"2016_1375","sun_belt",1,NA,NA
"2016_1376","sec",1,NA,NA
"2016_1377","summit",1,NA,NA
"2016_1378","aac",1,NA,NA
"2016_1379","cusa",1,NA,NA
"2016_1380","swac",1,16,"West"
"2016_1381","big_sky",1,NA,NA
"2016_1382","a_ten",1,NA,NA
"2016_1383","nec",1,NA,NA
"2016_1384","nec",1,NA,NA
"2016_1385","big_east",1,NA,NA
"2016_1386","a_ten",1,8,"West"
"2016_1387","a_ten",1,NA,NA
"2016_1388","wcc",1,NA,NA
"2016_1389","maac",1,NA,NA
"2016_1390","pac_twelve",1,NA,NA
"2016_1391","a_sun",1,NA,NA
"2016_1392","aec",1,13,"East"
"2016_1393","acc",1,10,"Midwest"
"2016_1394","southland",1,NA,NA
"2016_1395","big_twelve",1,NA,NA
"2016_1396","aac",1,10,"South"
"2016_1397","sec",1,NA,NA
"2016_1398","ovc",1,NA,NA
"2016_1399","ovc",1,NA,NA
"2016_1400","big_twelve",1,6,"West"
"2016_1401","sec",1,3,"West"
"2016_1402","sun_belt",1,NA,NA
"2016_1403","big_twelve",1,8,"Midwest"
"2016_1404","ovc",1,NA,NA
"2016_1405","mac",1,NA,NA
"2016_1406","caa",1,NA,NA
"2016_1407","sun_belt",1,NA,NA
"2016_1408","aac",1,NA,NA
"2016_1409","aac",1,11,"East"
"2016_1410","wac",1,NA,NA
"2016_1411","swac",1,NA,NA
"2016_1412","cusa",1,NA,NA
"2016_1413","big_west",1,NA,NA
"2016_1414","big_west",1,NA,NA
"2016_1415","big_west",1,NA,NA
"2016_1416","aac",1,NA,NA
"2016_1417","pac_twelve",1,NA,NA
"2016_1418","sun_belt",1,NA,NA
"2016_1419","sun_belt",1,NA,NA
"2016_1420","aec",1,NA,NA
"2016_1421","big_south",1,15,"South"
"2016_1422","southern",1,NA,NA
"2016_1423","caa",1,13,"West"
"2016_1424","mwc",1,NA,NA
"2016_1425","pac_twelve",1,8,"East"
"2016_1426","sun_belt",1,NA,NA
"2016_1427","cusa",1,NA,NA
"2016_1428","pac_twelve",1,3,"Midwest"
"2016_1429","mwc",1,NA,NA
"2016_1430","wac",1,NA,NA
"2016_1431","cusa",1,NA,NA
"2016_1433","a_ten",1,10,"West"
"2016_1434","horizon",1,NA,NA
"2016_1435","sec",1,11,"South"
"2016_1436","aec",1,NA,NA
"2016_1437","big_east",1,2,"South"
"2016_1438","acc",1,1,"Midwest"
"2016_1439","acc",1,NA,NA
"2016_1440","southern",1,NA,NA
"2016_1441","southern",1,NA,NA
"2016_1442","summit",1,NA,NA
"2016_1443","cusa",1,NA,NA
"2016_1444","mac",1,NA,NA
"2016_1447","nec",1,NA,NA
"2016_1448","acc",1,NA,NA
"2016_1449","pac_twelve",1,NA,NA
"2016_1450","pac_twelve",1,NA,NA
"2016_1451","big_sky",1,15,"East"
"2016_1452","big_twelve",1,3,"East"
"2016_1453","horizon",1,14,"West"
"2016_1454","horizon",1,NA,NA
"2016_1455","mvc",1,11,"South"
"2016_1456","caa",1,NA,NA
"2016_1457","big_south",1,NA,NA
"2016_1458","big_ten",1,7,"East"
"2016_1459","southern",1,NA,NA
"2016_1460","horizon",1,NA,NA
"2016_1461","mwc",1,NA,NA
"2016_1462","big_east",1,2,"East"
"2016_1463","ivy",1,12,"West"
"2016_1464","horizon",1,NA,NA
"2017_1101","southland",1,NA,NA
"2017_1102","mwc",1,NA,NA
"2017_1103","mac",1,NA,NA
"2017_1104","sec",1,NA,NA
"2017_1105","swac",1,NA,NA
"2017_1106","swac",1,NA,NA
"2017_1107","aec",1,NA,NA
"2017_1108","swac",1,NA,NA
"2017_1109","",0,NA,NA
"2017_1110","patriot",1,NA,NA
"2017_1111","sun_belt",1,NA,NA
"2017_1112","pac_twelve",1,NA,NA
"2017_1113","pac_twelve",1,NA,NA
"2017_1114","sun_belt",1,NA,NA
"2017_1115","swac",1,NA,NA
"2017_1116","sec",1,NA,NA
"2017_1117","sun_belt",1,NA,NA
"2017_1118","",0,NA,NA
"2017_1119","patriot",1,NA,NA
"2017_1120","sec",1,NA,NA
"2017_1121","",0,NA,NA
"2017_1122","ovc",1,NA,NA
"2017_1123","mac",1,NA,NA
"2017_1124","big_twelve",1,NA,NA
"2017_1125","ovc",1,NA,NA
"2017_1126","meac",1,NA,NA
"2017_1127","aec",1,NA,NA
"2017_1128","",0,NA,NA
"2017_1129","mwc",1,NA,NA
"2017_1130","acc",1,NA,NA
"2017_1131","patriot",1,NA,NA
"2017_1132","mac",1,NA,NA
"2017_1133","mvc",1,NA,NA
"2017_1134","",0,NA,NA
"2017_1135","ivy",1,NA,NA
"2017_1136","nec",1,NA,NA
"2017_1137","patriot",1,NA,NA
"2017_1138","mac",1,NA,NA
"2017_1139","big_east",1,NA,NA
"2017_1140","wcc",1,NA,NA
"2017_1141","mac",1,NA,NA
"2017_1142","big_west",1,NA,NA
"2017_1143","pac_twelve",1,NA,NA
"2017_1144","big_south",1,NA,NA
"2017_1145","maac",1,NA,NA
"2017_1146","southland",1,NA,NA
"2017_1147","",0,NA,NA
"2017_1148","nec",1,NA,NA
"2017_1149","big_south",1,NA,NA
"2017_1150","cusa",1,NA,NA
"2017_1151","southern",1,NA,NA
"2017_1152","wac",1,NA,NA
"2017_1153","aac",1,NA,NA
"2017_1154","southern",1,NA,NA
"2017_1155","acc",1,NA,NA
"2017_1156","horizon",1,NA,NA
"2017_1157","sun_belt",1,NA,NA
"2017_1158","caa",1,NA,NA
"2017_1159","patriot",1,NA,NA
"2017_1160","pac_twelve",1,NA,NA
"2017_1161","mwc",1,NA,NA
"2017_1162","ivy",1,NA,NA
"2017_1163","aac",1,NA,NA
"2017_1164","meac",1,NA,NA
"2017_1165","ivy",1,NA,NA
"2017_1166","big_east",1,NA,NA
"2017_1167","wac",1,NA,NA
"2017_1168","big_west",1,NA,NA
"2017_1169","big_west",1,NA,NA
"2017_1170","big_sky",1,NA,NA
"2017_1171","ivy",1,NA,NA
"2017_1172","a_ten",1,NA,NA
"2017_1173","a_ten",1,NA,NA
"2017_1174","caa",1,NA,NA
"2017_1175","meac",1,NA,NA
"2017_1176","summit",1,NA,NA
"2017_1177","big_east",1,NA,NA
"2017_1178","horizon",1,NA,NA
"2017_1179","mvc",1,NA,NA
"2017_1180","caa",1,NA,NA
"2017_1181","acc",1,NA,NA
"2017_1182","a_ten",1,NA,NA
"2017_1183","ovc",1,NA,NA
"2017_1184","ovc",1,NA,NA
"2017_1185","mac",1,NA,NA
"2017_1186","big_sky",1,NA,NA
"2017_1187","aac",1,NA,NA
"2017_1188","ovc",1,NA,NA
"2017_1189","caa",1,NA,NA
"2017_1190","southern",1,NA,NA
"2017_1191","mvc",1,NA,NA
"2017_1192","nec",1,NA,NA
"2017_1193","maac",1,NA,NA
"2017_1194","cusa",1,NA,NA
"2017_1195","a_sun",1,NA,NA
"2017_1196","sec",1,NA,NA
"2017_1197","meac",1,NA,NA
"2017_1198","cusa",1,NA,NA
"2017_1199","acc",1,NA,NA
"2017_1200","a_ten",1,NA,NA
"2017_1201","mwc",1,NA,NA
"2017_1202","southern",1,NA,NA
"2017_1203","a_ten",1,NA,NA
"2017_1204","sun_belt",1,NA,NA
"2017_1205","big_south",1,NA,NA
"2017_1206","a_ten",1,NA,NA
"2017_1207","big_east",1,NA,NA
"2017_1208","sec",1,NA,NA
"2017_1209","sun_belt",1,NA,NA
"2017_1210","acc",1,NA,NA
"2017_1211","wcc",1,NA,NA
"2017_1212","swac",1,NA,NA
"2017_1213","wac",1,NA,NA
"2017_1214","meac",1,NA,NA
"2017_1215","",0,NA,NA
"2017_1216","aec",1,NA,NA
"2017_1217","ivy",1,NA,NA
"2017_1218","big_west",1,NA,NA
"2017_1219","big_south",1,NA,NA
"2017_1220","caa",1,NA,NA
"2017_1221","patriot",1,NA,NA
"2017_1222","aac",1,NA,NA
"2017_1223","southland",1,NA,NA
"2017_1224","meac",1,NA,NA
"2017_1225","big_sky",1,NA,NA
"2017_1226","big_sky",1,NA,NA
"2017_1227","horizon",1,NA,NA
"2017_1228","big_ten",1,NA,NA
"2017_1229","mvc",1,NA,NA
"2017_1230","southland",1,NA,NA
"2017_1231","big_ten",1,NA,NA
"2017_1232","mvc",1,NA,NA
"2017_1233","maac",1,NA,NA
"2017_1234","big_ten",1,NA,NA
"2017_1235","big_twelve",1,NA,NA
"2017_1236","summit",1,NA,NA
"2017_1237","summit",1,NA,NA
"2017_1238","swac",1,NA,NA
"2017_1239","a_sun",1,NA,NA
"2017_1240","ovc",1,NA,NA
"2017_1241","caa",1,NA,NA
"2017_1242","big_twelve",1,NA,NA
"2017_1243","big_twelve",1,NA,NA
"2017_1244","a_sun",1,NA,NA
"2017_1245","mac",1,NA,NA
"2017_1246","sec",1,NA,NA
"2017_1247","a_ten",1,NA,NA
"2017_1248","patriot",1,NA,NA
"2017_1249","southland",1,NA,NA
"2017_1250","patriot",1,NA,NA
"2017_1251","big_south",1,NA,NA
"2017_1252","a_sun",1,NA,NA
"2017_1253","big_west",1,NA,NA
"2017_1254","nec",1,NA,NA
"2017_1255","big_south",1,NA,NA
"2017_1256","cusa",1,NA,NA
"2017_1257","acc",1,NA,NA
"2017_1258","wcc",1,NA,NA
"2017_1259","patriot",1,NA,NA
"2017_1260","mvc",1,NA,NA
"2017_1261","sec",1,NA,NA
"2017_1262","aec",1,NA,NA
"2017_1263","aec",1,NA,NA
"2017_1264","maac",1,NA,NA
"2017_1265","maac",1,NA,NA
"2017_1266","big_east",1,NA,NA
"2017_1267","cusa",1,NA,NA
"2017_1268","big_ten",1,NA,NA
"2017_1269","a_ten",1,NA,NA
"2017_1270","southland",1,NA,NA
"2017_1271","meac",1,NA,NA
"2017_1272","aac",1,NA,NA
"2017_1273","southern",1,NA,NA
"2017_1274","acc",1,NA,NA
"2017_1275","",1,NA,NA
"2017_1276","big_ten",1,NA,NA
"2017_1277","big_ten",1,NA,NA
"2017_1278","big_ten",1,NA,NA
"2017_1279","sec",1,NA,NA
"2017_1280","sec",1,NA,NA
"2017_1281","sec",1,NA,NA
"2017_1282","wac",1,NA,NA
"2017_1283","mvc",1,NA,NA
"2017_1284","maac",1,NA,NA
"2017_1285","big_sky",1,NA,NA
"2017_1286","big_sky",1,NA,NA
"2017_1287","ovc",1,NA,NA
"2017_1288","meac",1,NA,NA
"2017_1289","",0,NA,NA
"2017_1290","swac",1,NA,NA
"2017_1291","nec",1,NA,NA
"2017_1292","cusa",1,NA,NA
"2017_1293","ovc",1,NA,NA
"2017_1294","big_sky",1,NA,NA
"2017_1295","summit",1,NA,NA
"2017_1296","mac",1,NA,NA
"2017_1297","horizon",1,NA,NA
"2017_1298","patriot",1,NA,NA
"2017_1299","meac",1,NA,NA
"2017_1300","meac",1,NA,NA
"2017_1301","acc",1,NA,NA
"2017_1302","",0,NA,NA
"2017_1303","summit",1,NA,NA
"2017_1304","big_ten",1,NA,NA
"2017_1305","mwc",1,NA,NA
"2017_1306","aec",1,NA,NA
"2017_1307","mwc",1,NA,NA
"2017_1308","wac",1,NA,NA
"2017_1309","southland",1,NA,NA
"2017_1310","maac",1,NA,NA
"2017_1311","southland",1,NA,NA
"2017_1312","a_sun",1,NA,NA
"2017_1313","meac",1,NA,NA
"2017_1314","acc",1,NA,NA
"2017_1315","big_sky",1,NA,NA
"2017_1316","a_sun",1,NA,NA
"2017_1317","cusa",1,NA,NA
"2017_1318","caa",1,NA,NA
"2017_1319","big_sky",1,NA,NA
"2017_1320","mvc",1,NA,NA
"2017_1321","big_ten",1,NA,NA
"2017_1322","southland",1,NA,NA
"2017_1323","acc",1,NA,NA
"2017_1324","horizon",1,NA,NA
"2017_1325","mac",1,NA,NA
"2017_1326","big_ten",1,NA,NA
"2017_1327","",0,NA,NA
"2017_1328","big_twelve",1,NA,NA
"2017_1329","big_twelve",1,NA,NA
"2017_1330","cusa",1,NA,NA
"2017_1331","summit",1,NA,NA
"2017_1332","pac_twelve",1,NA,NA
"2017_1333","pac_twelve",1,NA,NA
"2017_1334","wcc",1,NA,NA
"2017_1335","ivy",1,NA,NA
"2017_1336","big_ten",1,NA,NA
"2017_1337","wcc",1,NA,NA
"2017_1338","acc",1,NA,NA
"2017_1339","wcc",1,NA,NA
"2017_1340","big_sky",1,NA,NA
"2017_1341","swac",1,NA,NA
"2017_1342","big_south",1,NA,NA
"2017_1343","ivy",1,NA,NA
"2017_1344","big_east",1,NA,NA
"2017_1345","big_ten",1,NA,NA
"2017_1346","maac",1,NA,NA
"2017_1347","big_south",1,NA,NA
"2017_1348","a_ten",1,NA,NA
"2017_1349","cusa",1,NA,NA
"2017_1350","a_ten",1,NA,NA
"2017_1351","maac",1,NA,NA
"2017_1352","nec",1,NA,NA
"2017_1353","big_ten",1,NA,NA
"2017_1354","meac",1,NA,NA
"2017_1355","summit",1,NA,NA
"2017_1356","mvc",1,NA,NA
"2017_1357","nec",1,NA,NA
"2017_1358","southland",1,NA,NA
"2017_1359","southern",1,NA,NA
"2017_1360","wcc",1,NA,NA
"2017_1361","mwc",1,NA,NA
"2017_1362","wcc",1,NA,NA
"2017_1363","mwc",1,NA,NA
"2017_1364","big_west",1,NA,NA
"2017_1365","wcc",1,NA,NA
"2017_1366","meac",1,NA,NA
"2017_1367","a_sun",1,NA,NA
"2017_1368","southland",1,NA,NA
"2017_1369","ovc",1,NA,NA
"2017_1370","wac",1,NA,NA
"2017_1371","big_east",1,NA,NA
"2017_1372","southland",1,NA,NA
"2017_1373","maac",1,NA,NA
"2017_1374","aac",1,NA,NA
"2017_1375","sun_belt",1,NA,NA
"2017_1376","sec",1,NA,NA
"2017_1377","summit",1,NA,NA
"2017_1378","aac",1,NA,NA
"2017_1379","cusa",1,NA,NA
"2017_1380","swac",1,NA,NA
"2017_1381","big_sky",1,NA,NA
"2017_1382","a_ten",1,NA,NA
"2017_1383","nec",1,NA,NA
"2017_1384","nec",1,NA,NA
"2017_1385","big_east",1,NA,NA
"2017_1386","a_ten",1,NA,NA
"2017_1387","a_ten",1,NA,NA
"2017_1388","wcc",1,NA,NA
"2017_1389","maac",1,NA,NA
"2017_1390","pac_twelve",1,NA,NA
"2017_1391","a_sun",1,NA,NA
"2017_1392","aec",1,NA,NA
"2017_1393","acc",1,NA,NA
"2017_1394","southland",1,NA,NA
"2017_1395","big_twelve",1,NA,NA
"2017_1396","aac",1,NA,NA
"2017_1397","sec",1,NA,NA
"2017_1398","ovc",1,NA,NA
"2017_1399","ovc",1,NA,NA
"2017_1400","big_twelve",1,NA,NA
"2017_1401","sec",1,NA,NA
"2017_1402","sun_belt",1,NA,NA
"2017_1403","big_twelve",1,NA,NA
"2017_1404","ovc",1,NA,NA
"2017_1405","mac",1,NA,NA
"2017_1406","caa",1,NA,NA
"2017_1407","sun_belt",1,NA,NA
"2017_1408","aac",1,NA,NA
"2017_1409","aac",1,NA,NA
"2017_1410","wac",1,NA,NA
"2017_1411","swac",1,NA,NA
"2017_1412","cusa",1,NA,NA
"2017_1413","big_west",1,NA,NA
"2017_1414","big_west",1,NA,NA
"2017_1415","big_west",1,NA,NA
