"Season","Daynum","team","score","Oteam","Oscore","loc","Numot","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","Ofgm","Ofga","Ofgm3","Ofga3","Oftm","Ofta","Oor","Odr","Oast","Oto","Ostl","Oblk","Opf","GameID","G.round","win","Pos","OPos","GameTempo","eFGp","OeFGp","TOp","OTOp","ORp","OORp","FTRate","OFTRate","AssistRate","OAssistRate","BlockRate","OBlockRate","StealRate","OStealkRate","TrueShootp","OTrueShootp"
2015,136,1326,75,1433,72,"N",1,28,57,6,15,13,22,8,24,16,11,5,7,17,24,63,10,26,14,19,13,24,14,11,4,2,17,795,1,1,70.45,70.025,70.2375,0.543859649122807,0.46031746031746,0.156139105748758,0.157086754730453,0.25,0.351351351351351,0.385964912280702,0.301587301587302,0.571428571428571,0.583333333333333,0.189189189189189,0.0476190476190476,0.0714030703320243,0.056777856635912,0.555967383246849,0.499826449149601
2015,137,1328,69,1107,60,"N",0,25,57,7,24,12,16,14,26,10,9,5,6,14,23,61,8,25,6,10,14,20,15,7,6,1,16,810,1,1,59.6,58.75,59.175,0.5,0.442622950819672,0.151006711409396,0.119148936170213,0.411764705882353,0.35,0.280701754385965,0.163934426229508,0.4,0.652173913043478,0.166666666666667,0.0303030303030303,0.0851063829787234,0.100671140939597,0.53405572755418,0.456273764258555
2015,139,1328,72,1173,66,"N",0,22,49,9,18,19,24,10,25,13,15,9,3,15,22,51,11,21,11,13,4,19,12,13,8,2,20,829,2,1,65.4,66.175,65.7875,0.540816326530612,0.53921568627451,0.229357798165138,0.196448809973555,0.344827586206897,0.137931034482759,0.489795918367347,0.254901960784314,0.590909090909091,0.545454545454545,0.1,0.0645161290322581,0.136003022289384,0.122324159021407,0.596026490066225,0.577175338871885
2015,137,1332,79,1329,73,"N",0,29,53,7,19,14,18,3,25,11,12,9,6,12,27,60,10,29,9,13,9,22,11,12,8,0,17,811,1,1,70.55,69.175,69.8625,0.613207547169811,0.533333333333333,0.170092133238838,0.173473075533068,0.12,0.264705882352941,0.339622641509434,0.216666666666667,0.379310344827586,0.407407407407407,0.193548387096774,0,0.130104806649801,0.113394755492558,0.641754670999188,0.551567812618058
2015,135,1352,81,1316,77,"N",0,28,62,4,16,21,33,11,20,11,5,12,2,21,25,52,9,22,18,26,13,29,15,19,1,4,23,784,1,1,71.675,70.35,71.0125,0.483870967741935,0.567307692307692,0.069759330310429,0.270078180525942,0.275,0.393939393939394,0.532258064516129,0.5,0.392857142857143,0.6,0.0666666666666667,0.0869565217391304,0.170575692963753,0.0139518660620858,0.521403282909559,0.598290598290598
2015,137,1361,76,1385,64,"N",0,25,53,9,22,17,30,13,27,12,13,5,3,12,27,59,3,17,7,11,7,25,6,10,7,2,21,812,1,1,67.25,67.225,67.2375,0.556603773584906,0.483050847457627,0.193308550185874,0.148754183711417,0.342105263157895,0.205882352941176,0.566037735849057,0.186440677966102,0.48,0.222222222222222,0.0714285714285714,0.0645161290322581,0.0743770918557085,0.104089219330855,0.565055762081784,0.49824834565979
2015,136,1412,60,1235,59,"N",0,24,69,3,18,9,11,19,33,9,13,7,5,10,24,65,6,23,5,7,9,28,12,11,9,9,15,796,1,1,68.225,70.325,69.275,0.369565217391304,0.415384615384615,0.190545987541224,0.156416637042304,0.404255319148936,0.214285714285714,0.159420289855072,0.107692307692308,0.375,0.5,0.119047619047619,0.176470588235294,0.0995378599360114,0.131916452913155,0.404176490400808,0.431759970728138
2015,136,1417,60,1374,59,"N",0,20,47,10,20,10,14,7,27,10,18,4,5,17,20,55,7,16,12,20,10,23,12,9,11,4,14,797,1,1,64.65,63.5,64.075,0.531914893617021,0.427272727272727,0.278422273781903,0.141732283464567,0.233333333333333,0.27027027027027,0.297872340425532,0.363636363636364,0.5,0.6,0.128205128205128,0.148148148148148,0.062992125984252,0.17014694508894,0.559179869524697,0.457364341085271
2015,138,1417,92,1412,75,"N",0,35,58,5,9,17,25,15,26,17,13,4,4,16,29,66,12,26,5,10,12,14,17,8,5,3,21,822,2,1,67.875,66.75,67.3125,0.646551724137931,0.53030303030303,0.191528545119705,0.119850187265918,0.517241379310345,0.315789473684211,0.431034482758621,0.151515151515152,0.485714285714286,0.586206896551724,0.1,0.0612244897959184,0.0599250936329588,0.0736648250460405,0.658318425760286,0.530035335689046
2015,136,1428,57,1372,50,"N",0,18,38,5,13,16,21,4,22,11,17,7,7,12,17,51,5,26,11,13,11,18,9,12,7,1,18,798,1,1,60.975,58.175,59.575,0.539473684210526,0.382352941176471,0.27880278802788,0.20627417275462,0.181818181818182,0.333333333333333,0.552631578947368,0.254901960784314,0.611111111111111,0.529411764705882,0.28,0.04,0.120326600773528,0.11480114801148,0.594059405940594,0.437254044599913
2015,138,1428,75,1207,64,"N",0,22,38,8,14,23,32,4,21,12,9,3,3,14,24,55,9,25,7,9,10,17,9,9,6,1,24,823,2,1,58.2,58.275,58.2375,0.684210526315789,0.518181818181818,0.154639175257732,0.154440154440154,0.19047619047619,0.32258064516129,0.842105263157895,0.163636363636364,0.545454545454545,0.375,0.1,0.0416666666666667,0.0514800514800515,0.103092783505155,0.704887218045113,0.539856600590468
2015,136,1437,93,1248,52,"N",0,36,57,11,22,10,15,8,25,22,8,8,6,10,21,55,4,18,6,7,10,15,15,15,2,1,11,799,1,1,64.125,63.325,63.725,0.728070175438597,0.418181818181818,0.124756335282651,0.236873272799052,0.347826086956522,0.285714285714286,0.263157894736842,0.127272727272727,0.611111111111111,0.714285714285714,0.162162162162162,0.0285714285714286,0.126332412159495,0.0311890838206628,0.725146198830409,0.445777968281183
2015,137,1438,79,1125,67,"N",0,26,57,6,17,21,25,11,24,11,7,5,3,10,27,57,8,25,5,6,6,23,12,12,4,2,22,813,1,1,64.875,65.85,65.3625,0.508771929824561,0.543859649122807,0.107899807321773,0.182232346241458,0.323529411764706,0.2,0.43859649122807,0.105263157894737,0.423076923076923,0.444444444444444,0.09375,0.05,0.0759301442672741,0.0616570327552987,0.573502722323049,0.559732664995823
2015,137,1452,68,1138,62,"N",0,22,49,5,16,19,27,9,22,11,12,7,1,25,20,44,6,16,16,25,8,22,12,17,4,3,24,814,1,1,64.825,64.875,64.85,0.5,0.522727272727273,0.185113767836483,0.262042389210019,0.290322580645161,0.266666666666667,0.551020408163265,0.568181818181818,0.5,0.6,0.0357142857142857,0.0909090909090909,0.107899807321773,0.0617045892788276,0.549939344925192,0.554809843400447
2015,139,1452,69,1268,59,"N",0,24,60,7,19,14,19,14,18,11,10,15,1,20,21,44,8,19,9,13,8,24,7,23,4,7,19,830,2,1,65.025,65.175,65.1,0.458333333333333,0.568181818181818,0.153787004998078,0.352896049098581,0.368421052631579,0.307692307692308,0.316666666666667,0.295454545454545,0.458333333333333,0.333333333333333,0.04,0.170731707317073,0.230149597238205,0.0615148019992311,0.499818906193408,0.587942202291978
2015,137,1455,81,1231,76,"N",0,25,61,2,13,29,34,15,24,9,7,9,6,17,24,59,11,22,17,20,12,25,10,13,3,3,26,815,1,1,69.15,69.5,69.325,0.426229508196721,0.5,0.101229211858279,0.18705035971223,0.375,0.333333333333333,0.557377049180328,0.338983050847458,0.36,0.416666666666667,0.162162162162162,0.0625,0.129496402877698,0.0433839479392625,0.524951393389501,0.554744525547445
2015,139,1455,78,1242,65,"N",0,25,51,10,20,18,24,5,27,13,12,10,3,20,20,57,6,21,19,23,14,24,8,14,8,1,23,831,2,1,69.4,67.925,68.6625,0.588235294117647,0.403508771929825,0.172910662824207,0.20610967979389,0.172413793103448,0.341463414634146,0.470588235294118,0.403508771929825,0.52,0.4,0.0833333333333333,0.032258064516129,0.147221199852779,0.115273775216138,0.625,0.478468899521531
2015,137,1458,86,1157,72,"N",0,33,61,11,27,9,12,12,24,14,9,5,1,11,28,58,7,12,9,11,7,18,9,6,8,1,14,816,1,1,63.7,62.225,62.9625,0.631147540983607,0.543103448275862,0.141287284144427,0.0964242667738047,0.4,0.225806451612903,0.19672131147541,0.189655172413793,0.424242424242424,0.321428571428571,0.0217391304347826,0.0294117647058824,0.0803535556448373,0.125588697017268,0.644677661169415,0.569395017793594
2015,139,1458,72,1332,65,"N",0,22,51,7,23,21,29,10,22,11,6,3,3,13,26,59,8,19,5,7,10,24,13,8,3,4,20,832,2,1,60.775,60.325,60.55,0.5,0.508474576271186,0.0987248046071575,0.132615002072109,0.294117647058824,0.3125,0.568627450980392,0.11864406779661,0.5,0.5,0.075,0.142857142857143,0.049730625777041,0.0493624023035788,0.555769972983404,0.521460088247092
2015,143,1458,79,1314,72,"N",0,26,56,7,21,20,23,12,23,13,5,3,0,18,26,56,8,13,12,18,9,19,12,4,3,1,20,836,3,1,59.925,59.55,59.7375,0.526785714285714,0.535714285714286,0.0834376303712975,0.0671704450041982,0.387096774193548,0.28125,0.410714285714286,0.321428571428571,0.5,0.461538461538462,0,0.0285714285714286,0.0503778337531486,0.0500625782227785,0.590212924915951,0.557707203718048
2015,145,1458,85,1112,78,"N",0,25,45,12,18,23,31,4,17,11,9,5,1,21,24,43,2,6,28,30,3,19,8,10,5,1,22,842,4,1,64.725,64.25,64.4875,0.688888888888889,0.581395348837209,0.139049826187717,0.155642023346304,0.173913043478261,0.15,0.688888888888889,0.697674418604651,0.44,0.333333333333333,0.027027027027027,0.037037037037037,0.0778210116731518,0.0772499034376207,0.711594809543742,0.681222707423581
2015,152,1458,71,1246,64,"N",0,23,48,7,17,18,22,12,22,10,10,1,2,14,26,54,3,5,9,10,6,16,7,6,5,4,20,846,5,1,56.45,58.75,57.6,0.552083333333333,0.509259259259259,0.177147918511957,0.102127659574468,0.428571428571429,0.214285714285714,0.458333333333333,0.185185185185185,0.434782608695652,0.269230769230769,0.0408163265306122,0.129032258064516,0.0170212765957447,0.0885739592559787,0.607356715141146,0.54468085106383
2015,136,1462,76,1279,57,"N",0,26,56,10,23,14,21,8,30,17,10,6,4,14,24,73,6,27,3,5,16,22,16,8,7,4,21,800,1,1,67.975,67.375,67.675,0.553571428571429,0.36986301369863,0.147112909157779,0.11873840445269,0.266666666666667,0.347826086956522,0.375,0.0684931506849315,0.653846153846154,0.666666666666667,0.0869565217391304,0.121212121212121,0.0890538033395176,0.102979036410445,0.575975748389542,0.378109452736318
2015,138,1462,75,1209,67,"N",0,23,34,7,13,22,25,5,18,13,14,3,2,17,26,46,6,14,9,13,4,8,17,8,8,2,22,824,2,1,54.875,56.175,55.525,0.779411764705882,0.630434782608696,0.255125284738041,0.142412105028927,0.384615384615385,0.181818181818182,0.735294117647059,0.282608695652174,0.565217391304348,0.653846153846154,0.0625,0.0952380952380952,0.0534045393858478,0.145785876993166,0.817438692098093,0.642069956875898
2003,136,1436,51,1112,80,"N",0,20,64,4,16,7,7,8,26,12,17,10,3,15,31,66,7,23,11,14,11,36,22,16,10,7,8,2,1,0,76.325,77.65,76.9875,0.34375,0.522727272727273,0.222731739272846,0.206052801030264,0.181818181818182,0.297297297297297,0.109375,0.212121212121212,0.6,0.709677419354839,0.0697674418604651,0.145833333333333,0.128783000643915,0.131018670160498,0.378759747493502,0.550584996558844
2003,138,1211,95,1112,96,"N",2,34,77,11,30,16,21,16,27,20,11,5,5,25,34,74,7,24,21,29,18,29,18,9,7,4,20,34,2,0,81.975,78.775,80.375,0.512987012987013,0.506756756756757,0.13418725221104,0.114249444620755,0.355555555555556,0.4,0.272727272727273,0.391891891891892,0.588235294117647,0.529411764705882,0.1,0.0851063829787234,0.0634719136781974,0.0853918877706618,0.546133946536361,0.546852748504699
2003,143,1323,71,1112,88,"N",0,25,59,10,23,11,18,9,27,15,19,6,4,16,36,76,7,14,9,11,14,30,19,10,12,5,17,50,3,0,77.55,77.225,77.3875,0.508474576271186,0.519736842105263,0.245003223726628,0.129491744901263,0.230769230769231,0.341463414634146,0.305084745762712,0.144736842105263,0.6,0.527777777777778,0.0645161290322581,0.138888888888889,0.0776950469407575,0.154738878143133,0.525536639526277,0.54170514004309
2003,136,1272,71,1113,84,"N",0,25,69,7,28,14,21,20,22,11,12,2,5,18,31,59,6,14,16,22,10,27,18,9,7,4,19,3,1,0,70.975,68.45,69.7125,0.41304347826087,0.576271186440678,0.16907361747094,0.131482834185537,0.425531914893617,0.3125,0.304347826086957,0.372881355932203,0.44,0.580645161290323,0.111111111111111,0.0975609756097561,0.029218407596786,0.0986262768580486,0.449509338398227,0.60475161987041
2003,137,1386,63,1120,65,"N",1,22,59,6,24,13,16,15,21,11,12,8,4,19,25,57,7,18,8,13,14,24,11,15,4,5,16,18,1,0,63.6,64.175,63.8875,0.423728813559322,0.5,0.188679245283019,0.233735878457343,0.384615384615385,0.4,0.271186440677966,0.228070175438596,0.5,0.44,0.102564102564103,0.142857142857143,0.12465913517725,0.0628930817610063,0.472972972972973,0.514444004748714
2003,139,1448,62,1120,68,"N",0,18,49,8,23,18,21,12,23,5,18,7,7,23,24,56,4,19,16,20,12,21,11,14,9,6,18,42,2,0,64.975,67.5,66.2375,0.448979591836735,0.464285714285714,0.277029626779531,0.207407407407407,0.363636363636364,0.342857142857143,0.428571428571429,0.357142857142857,0.277777777777778,0.458333333333333,0.189189189189189,0.230769230769231,0.103703703703704,0.138514813389765,0.525646460364561,0.519083969465649
2003,137,1280,46,1139,47,"N",0,16,44,6,21,8,14,8,22,10,10,6,4,13,18,47,5,18,6,8,7,19,5,8,3,0,15,19,1,0,52.65,51.8,52.225,0.431818181818182,0.436170212765957,0.189933523266857,0.154440154440154,0.296296296296296,0.241379310344828,0.318181818181818,0.170212765957447,0.625,0.277777777777778,0.137931034482759,0,0.115830115830116,0.056980056980057,0.454096742349457,0.46259842519685
2003,139,1257,71,1139,79,"N",0,28,54,11,25,4,4,8,19,13,14,8,2,21,27,52,14,22,11,19,10,18,21,12,6,2,11,43,2,0,61.9,63.025,62.4625,0.62037037037037,0.653846153846154,0.226171243941842,0.190400634668782,0.307692307692308,0.344827586206897,0.0740740740740741,0.365384615384615,0.464285714285714,0.777777777777778,0.0666666666666667,0.0689655172413793,0.126933756445855,0.0969305331179321,0.635062611806798,0.647275706677591
2003,136,1166,73,1141,79,"N",0,27,60,7,17,12,17,14,17,20,21,6,6,21,29,53,3,7,18,25,11,20,15,18,13,1,19,4,1,0,75.075,71.875,73.475,0.508333333333333,0.575471698113208,0.27972027972028,0.250434782608696,0.411764705882353,0.392857142857143,0.283333333333333,0.471698113207547,0.740740740740741,0.517241379310345,0.130434782608696,0.0232558139534884,0.0834782608695652,0.173160173160173,0.536173338229893,0.608863198458574
2003,136,1301,74,1143,76,"N",1,25,56,9,21,15,20,10,26,16,14,5,8,19,27,64,7,20,15,23,18,20,17,13,8,2,14,5,1,0,69.5,69.925,69.7125,0.526785714285714,0.4765625,0.201438848920863,0.185913478727208,0.333333333333333,0.409090909090909,0.357142857142857,0.359375,0.64,0.62962962962963,0.181818181818182,0.0571428571428571,0.0715051841258491,0.115107913669065,0.564885496183206,0.507173840507174
2003,136,1140,53,1163,58,"N",0,20,64,2,17,11,13,15,26,11,11,8,4,22,17,52,4,14,20,27,12,29,8,14,3,8,16,6,1,0,66.175,66.825,66.5,0.328125,0.365384615384615,0.16622591613147,0.209502431724654,0.340909090909091,0.315789473684211,0.203125,0.519230769230769,0.55,0.470588235294118,0.105263157894737,0.170212765957447,0.119715675271231,0.0453343407631281,0.377627360171001,0.4473582722715
2003,138,1390,74,1163,85,"N",0,27,62,8,23,12,17,11,22,12,11,2,6,18,31,68,6,10,17,21,17,26,12,9,4,1,13,35,2,0,70.075,69.975,70.025,0.5,0.5,0.156974669996432,0.128617363344051,0.297297297297297,0.435897435897436,0.274193548387097,0.308823529411765,0.444444444444444,0.387096774193548,0.103448275862069,0.0256410256410256,0.0285816362986781,0.0570816981805209,0.528005708169818,0.545046489259378
2003,136,1161,57,1181,67,"N",0,18,54,3,11,18,22,11,24,8,19,5,4,19,19,54,4,13,25,31,13,27,4,16,10,8,23,7,1,0,72.45,71.725,72.0875,0.361111111111111,0.388888888888889,0.262249827467219,0.223074241896131,0.289473684210526,0.351351351351351,0.407407407407407,0.574074074074074,0.444444444444444,0.210526315789474,0.0975609756097561,0.186046511627907,0.069710700592541,0.138026224982747,0.442203258339798,0.487449981811568
2003,138,1141,60,1181,86,"N",0,21,57,8,17,10,14,14,19,8,21,4,2,14,32,52,10,15,12,16,4,23,14,11,15,9,18,36,2,0,70.65,66.6,68.625,0.43859649122807,0.711538461538462,0.29723991507431,0.165165165165165,0.378378378378378,0.173913043478261,0.245614035087719,0.307692307692308,0.380952380952381,0.4375,0.0540540540540541,0.225,0.0600600600600601,0.212314225053079,0.471327572663001,0.721476510067114
2003,137,1358,55,1196,85,"N",0,19,57,6,18,11,18,12,25,10,16,1,4,16,32,61,13,28,8,14,9,31,24,10,6,3,15,20,1,0,69.55,68.65,69.1,0.385964912280702,0.631147540983607,0.230050323508267,0.145666423889294,0.27906976744186,0.264705882352941,0.315789473684211,0.229508196721311,0.526315789473684,0.75,0.121212121212121,0.0769230769230769,0.0145666423889293,0.0862688713156003,0.41952707856598,0.628233555062823
2003,136,1153,69,1211,74,"N",0,26,66,10,27,7,10,13,22,13,10,7,6,24,20,47,6,14,28,37,8,28,12,12,2,2,15,8,1,0,67.75,68.575,68.1625,0.46969696969697,0.48936170212766,0.14760147601476,0.17499088589136,0.317073170731707,0.266666666666667,0.151515151515152,0.787234042553192,0.5,0.6,0.181818181818182,0.0512820512820513,0.10207801676996,0.029520295202952,0.487632508833922,0.572977158343012
2003,136,1443,60,1228,65,"N",0,22,58,8,24,8,13,17,18,10,14,6,5,16,24,56,5,14,12,14,15,23,15,14,11,4,14,9,1,0,61.175,61.65,61.4125,0.448275862068966,0.473214285714286,0.228851655087863,0.227088402270884,0.425,0.454545454545455,0.224137931034483,0.25,0.454545454545455,0.625,0.119047619047619,0.117647058823529,0.097323600973236,0.179812014711892,0.467471756914686,0.518754988028731
2003,137,1104,62,1231,67,"N",0,22,52,5,12,13,16,9,20,13,8,2,6,21,19,49,7,18,22,26,13,22,15,8,1,2,17,21,1,0,58.6,56.35,57.475,0.471153846153846,0.459183673469388,0.136518771331058,0.141969831410825,0.290322580645161,0.393939393939394,0.307692307692308,0.530612244897959,0.590909090909091,0.789473684210526,0.193548387096774,0.05,0.0354924578527063,0.0170648464163823,0.520134228187919,0.546047269763651
2003,136,1429,61,1242,64,"N",0,23,56,6,17,9,10,13,19,13,13,6,1,15,28,51,2,6,6,11,7,20,13,11,8,4,17,10,1,0,60.75,60.225,60.4875,0.464285714285714,0.568627450980392,0.213991769547325,0.182648401826484,0.393939393939394,0.269230769230769,0.178571428571429,0.215686274509804,0.565217391304348,0.464285714285714,0.0222222222222222,0.102564102564103,0.099626400996264,0.131687242798354,0.502057613168724,0.569141840818141
2003,138,1113,76,1242,108,"N",0,28,69,4,15,16,23,17,14,11,11,7,5,21,40,59,5,9,23,34,12,28,21,13,6,6,20,37,2,0,73.925,76.15,75.0375,0.434782608695652,0.720338983050847,0.148799458911059,0.170715692711753,0.377777777777778,0.461538461538462,0.333333333333333,0.576271186440678,0.392857142857143,0.525,0.1,0.111111111111111,0.0919238345370978,0.0811633412242137,0.475445730372224,0.718562874251497
2003,143,1181,65,1242,69,"N",0,25,65,10,26,5,8,11,22,11,14,6,7,18,29,67,1,12,10,17,18,29,14,17,4,5,16,51,3,0,71.8,74.075,72.9375,0.461538461538462,0.440298507462687,0.194986072423398,0.229497131285859,0.275,0.45,0.123076923076923,0.253731343283582,0.44,0.482758620689655,0.127272727272727,0.128205128205128,0.0809989875126561,0.0557103064066852,0.472383720930233,0.45954045954046
2003,145,1112,75,1242,78,"N",0,23,55,10,22,19,23,11,26,16,19,8,2,17,29,67,8,26,12,18,15,22,16,15,13,5,20,58,4,0,73.925,75.55,74.7375,0.509090909090909,0.492537313432836,0.25701724721001,0.198544010589014,0.333333333333333,0.365853658536585,0.418181818181818,0.26865671641791,0.695652173913043,0.551724137931034,0.0487804878048781,0.151515151515152,0.105890138980807,0.175853905985796,0.568828213879408,0.516214427531436
2003,152,1266,61,1242,94,"N",0,23,74,3,16,12,18,21,18,7,11,7,3,17,38,71,8,19,10,17,19,33,22,12,8,5,15,62,5,0,72.55,72.075,72.3125,0.331081081081081,0.591549295774648,0.151619572708477,0.166493236212279,0.388888888888889,0.513513513513513,0.243243243243243,0.23943661971831,0.304347826086957,0.578947368421053,0.0576923076923077,0.0862068965517241,0.0971210544571627,0.11026878015162,0.369473046638401,0.594372431236168
2003,137,1237,64,1246,95,"N",0,22,60,4,15,16,22,15,18,10,19,7,1,15,40,65,10,20,5,11,10,25,22,13,7,4,17,22,1,0,74.45,73.225,73.8375,0.4,0.692307692307692,0.25520483546004,0.177534994878798,0.375,0.357142857142857,0.366666666666667,0.169230769230769,0.454545454545455,0.55,0.0222222222222222,0.0888888888888889,0.095595766473199,0.094022834116857,0.454222853087296,0.676397294410822
2003,139,1428,54,1246,74,"N",0,19,48,4,14,12,16,8,14,8,16,7,2,19,26,55,4,13,18,18,13,22,11,13,4,3,16,44,2,0,63.6,63.55,63.575,0.4375,0.509090909090909,0.251572327044025,0.20456333595594,0.266666666666667,0.481481481481481,0.333333333333333,0.327272727272727,0.421052631578947,0.423076923076923,0.0476190476190476,0.0882352941176471,0.11014948859166,0.0628930817610063,0.485611510791367,0.582218725413061
2003,143,1458,57,1246,63,"N",0,19,45,8,21,11,16,7,19,9,15,7,1,20,24,49,1,5,14,24,12,21,9,14,10,4,17,52,3,0,60.6,62.4,61.5,0.511111111111111,0.5,0.247524752475248,0.224358974358974,0.25,0.387096774193548,0.355555555555556,0.489795918367347,0.473684210526316,0.375,0.0227272727272727,0.166666666666667,0.112179487179487,0.165016501650165,0.541825095057034,0.521523178807947
